target,mode,model,output_type,feature,n_total_splits,mean_abs_shap_avg,rank_avg,n_splits_present,rank_final,total_importance,cumulative_importance,cumulative_fraction,feature_type,category
Cefepime025ugml,3,XGBoost,shap,Clusters_3,5,0.005354634938,42.6,5,7,0.268490957666,0.18716921625800004,0.6971155300166072,STR,Antibiotics
Cefepime025ugml,3,XGBoost,shap,Clusters_2,5,0.00454920682,25,5,8,0.268490957666,0.19171842307800005,0.7140591427905584,STR,Antibiotics
Cefepime025ugml,3,XGBoost,shap,Clusters_6,5,0.00454852502,25.6,5,9,0.268490957666,0.19626694809800005,0.7310002161866253,STR,Antibiotics
Cefepime025ugml,3,XGBoost,shap,group_8611,5,0.004225920734,50,5,10,0.268490957666,0.20049286883200004,0.74673974339728455,PAN,Antibiotics
CefepimeTazobactam0030015ugml,3,XGBoost,shap,blaCTXM~~~blaCTXM15,5,0.05637121,1,5,1,0.20176517037659997,0.05637121,0.27939019353430355,PAN,Stress combination
CefepimeTazobactam0030015ugml,3,XGBoost,shap,tnp~~~traO,5,0.0324983598,2,5,2,0.20176517037659997,0.08886956979999999,0.4404604106552316,PAN,Stress combination
CefepimeTazobactam0030015ugml,3,XGBoost,shap,group_1215,5,0.0136803114,4,5,3,0.20176517037659997,0.1025498812,0.5082635472147545,PAN,Stress combination
CefepimeTazobactam0030015ugml,3,XGBoost,shap,group_8611,5,0.01263311116,4.8,5,4,0.20176517037659997,0.11518299236,0.5708764904517858,PAN,Stress combination
CefepimeTazobactam0030015ugml,3,XGBoost,shap,tnpB~~~glpA,5,0.0111379567,7.6,5,5,0.20176517037659997,0.12632094906,0.6260790642122158,PAN,Stress combination
CefepimeTazobactam0030015ugml,3,XGBoost,shap,group_8522,5,0.00731256324,9.6,5,6,0.20176517037659997,0.13363351229999998,0.6623220055799003,PAN,Stress combination
CefepimeTazobactam0030015ugml,3,XGBoost,shap,Clusters_2,5,0.00488672112,16.2,5,7,0.20176517037659997,0.13852023341999997,0.6865418504167411,STR,Stress combination
CefepimeTazobactam0030015ugml,3,XGBoost,shap,group_1585,5,0.00456919294,20.6,5,8,0.20176517037659997,0.14308942635999997,0.7091879440486175,PAN,Stress combination
CefepimeTazobactam0030015ugml,3,XGBoost,shap,X3529907...G.A.....GT,5,0.00435789402,18.8,5,9,0.20176517037659997,0.14744732037999997,0.730786785968984,SNP,Stress combination
CefepimeTazobactam0030015ugml,3,XGBoost,shap,group_8699,5,0.004015352154,37.8,5,10,0.20176517037659997,0.15146267253399998,0.7506879024327684,PAN,Stress combination
CefepimeTazobactam006003ugml,3,XGBoost,shap,blaCTXM~~~blaCTXM15,5,0.0734851514,1.2,5,1,0.2334539612120001,0.0734851514,0.31477363253334545,PAN,Stress combination
CefepimeTazobactam006003ugml,3,XGBoost,shap,tnp~~~traO,5,0.0585807766,1.8,5,2,0.2334539612120001,0.132065928,0.5657043783466609,PAN,Stress combination
