target,mode,model,output_type,feature,n_total_splits,mean_abs_shap_avg,rank_avg,n_splits_present,rank_final,total_importance,cumulative_importance,cumulative_fraction,feature_type,category
Ethanol2,3,XGBoost,shap,blaCTXM~~~blaCTXM15,5,0.00689482752,14.4,5,4,0.16325683725880002,0.03929695446,0.24070633193576568,PAN,Antiseptic
Ethanol2,3,XGBoost,shap,Clusters_5,5,0.00510065866,11.2,5,5,0.16325683725880002,0.04439761312,0.2719494868666325,STR,Antiseptic
Ethanol2,3,XGBoost,shap,Clusters_8,5,0.00506165682,10.4,5,6,0.16325683725880002,0.049459269939999995,0.30295374313539813,STR,Antiseptic
Ethanol2,3,XGBoost,shap,Clusters_3,5,0.00490742052,12.8,5,7,0.16325683725880002,0.05436669045999999,0.33301325306097995,STR,Antiseptic
Ethanol2,3,XGBoost,shap,Clusters_13,5,0.00484714106,23.2,5,8,0.16325683725880002,0.05921383151999999,0.36270353214139694,STR,Antiseptic
Ethanol2,3,XGBoost,shap,group_3487,5,0.00433539334,16.4,5,9,0.16325683725880002,0.06354922485999999,0.38925919383859986,PAN,Antiseptic
Ethanol2,3,XGBoost,shap,Clusters_11,5,0.0042701894,14.2,5,10,0.16325683725880002,0.06781941425999999,0.415415460685977,STR,Antiseptic
Ethanol3,3,XGBoost,shap,group_10909,5,0.0071927150599999995,4.2,5,1,0.043927787593,0.0071927150599999995,0.163739524663568,PAN,Antiseptic
Ethanol3,3,XGBoost,shap,Clusters_2,5,0.00684674936,3.4,5,2,0.043927787593,0.01403946442,0.3196032668450897,STR,Antiseptic
Ethanol3,3,XGBoost,shap,group_7632,5,0.00608028732,11.4,5,3,0.043927787593,0.02011975174,0.45801878133298324,PAN,Antiseptic
Ethanol3,3,XGBoost,shap,X3548140...C.G.....GT,5,0.00451548764,8.4,5,4,0.043927787593,0.02463523938,0.5608122040711581,SNP,Antiseptic
Ethanol3,3,XGBoost,shap,Clusters_6,5,0.00327615668,15.8,5,5,0.043927787593,0.02791139606,0.635392711297114,STR,Antiseptic
Ethanol3,3,XGBoost,shap,group_6243,5,0.00279989388,18.4,5,6,0.043927787593,0.03071128994,0.6991312702689794,PAN,Antiseptic
Ethanol3,3,XGBoost,shap,group_8795,5,0.0026467795399999997,35.6,5,7,0.043927787593,0.03335806948,0.7593842373549378,PAN,Antiseptic
Ethanol3,3,XGBoost,shap,X251306...G.A.....GT,5,0.0018396661,49.2,5,8,0.043927787593,0.03519773558,0.8012635625111437,SNP,Antiseptic
Ethanol3,3,XGBoost,shap,group_7327,5,0.001701788768,59.8,5,9,0.043927787593,0.036899524348,0.8400041606893954,PAN,Antiseptic
Ethanol3,3,XGBoost,shap,group_2828,5,0.00148881644,53.8,5,10,0.043927787593,0.038388340788,0.873896521802461,PAN,Antiseptic
Ethanol5,3,XGBoost,shap,tesA,5,0.01111586252,2,5,1,0.06033860006200001,0.01111586252,0.18422473356322594,PAN,Antiseptic
Ethanol5,3,XGBoost,shap,aac6IIc~~~aac6Ib,5,0.00770098152,6.6,5,2,0.06033860006200001,0.01881684404,0.3118541699785053,PAN,Antiseptic
Ethanol5,3,XGBoost,shap,ybbA,5,0.00660215162,4.2,5,3,0.06033860006200001,0.02541899566,0.4212725458310451,PAN,Antiseptic
Ethanol5,3,XGBoost,shap,group_3416,5,0.00461519404,17.4,5,4,0.06033860006200001,0.0300341897,0.4977607977171964,PAN,Antiseptic
Ethanol5,3,XGBoost,shap,Clusters_6,5,0.00443416014,11.2,5,5,0.06033860006200001,0.034468349839999995,0.5712487496326161,STR,Antiseptic
Ethanol5,3,XGBoost,shap,Clusters_2,5,0.00393414688,12,5,6,0.06033860006200001,0.03840249672,0.6364499123370463,STR,Antiseptic
Ethanol5,3,XGBoost,shap,group_6243,5,0.003202905,20.4,5,7,0.06033860006200001,0.04160540172,0.6895321017930314,PAN,Antiseptic
Ethanol5,3,XGBoost,shap,X2276193...C.A.....GT,5,0.0027384649199999997,26.2,5,8,0.06033860006200001,0.04434386664,0.7349170612913647,SNP,Antiseptic
Ethanol5,3,XGBoost,shap,fimB~~~intA,5,0.0024861557999999997,40.8,5,9,0.06033860006200001,0.04683002244,0.7761204666976119,PAN,Antiseptic
Ethanol5,3,XGBoost,shap,group_8795,5,0.00206396742,33.4,5,10,0.06033860006200001,0.04889398986,0.8103268854391671,PAN,Antiseptic
FBS5,3,XGBoost,shap,Clusters_2,5,0.00641341646,3,5,1,0.0362610201792,0.00641341646,0.17686806461332977,STR,Carbon source utilisation
FBS5,3,XGBoost,shap,ltrA~~~araC,5,0.00479091346,8,5,2,0.0362610201792,0.011204329919999999,0.30899102851019655,PAN,Carbon source utilisation
FBS5,3,XGBoost,shap,group_10596,5,0.00412748357,25.2,5,3,0.0362610201792,0.015331813489999999,0.42281804026006453,PAN,Carbon source utilisation
FBS5,3,XGBoost,shap,group_4973,5,0.00356732754,23.6,5,4,0.0362610201792,0.018899141029999997,0.5211971681050743,PAN,Carbon source utilisation
FBS5,3,XGBoost,shap,Clusters_35,5,0.00286056784,16.2,5,5,0.0362610201792,0.021759708869999998,0.6000854019678623,STR,Carbon source utilisation
FBS5,3,XGBoost,shap,Clusters_4,5,0.002438670026,39.8,5,6,0.0362610201792,0.024198378896,0.667338612549038,STR,Carbon source utilisation
FBS5,3,XGBoost,shap,Clusters_7,5,0.00214403062,38.2,5,7,0.0362610201792,0.026342409516,0.7264663097126677,STR,Carbon source utilisation
FBS5,3,XGBoost,shap,Clusters_3,5,0.00185981442,34.8,5,8,0.0362610201792,0.028202223936,0.777755942789975,STR,Carbon source utilisation
FBS5,3,XGBoost,shap,group_3419,5,0.00170221396,39.6,5,9,0.0362610201792,0.029904437896000002,0.8246992982606084,PAN,Carbon source utilisation
FBS5,3,XGBoost,shap,Clusters_6,5,0.00154304669,42.2,5,10,0.0362610201792,0.031447484586,0.8672531669155539,STR,Carbon source utilisation
Galactose,3,XGBoost,shap,Clusters_2,5,0.0195027477,1,5,1,0.13031413281600002,0.0195027477,0.1496594980034694,STR,Carbon source utilisation
Galactose,3,XGBoost,shap,Clusters_3,5,0.01209110948,4.2,5,2,0.13031413281600002,0.031593857180000004,0.24244382782801974,STR,Carbon source utilisation
Galactose,3,XGBoost,shap,iME4,5,0.00845864556,3.6,5,3,0.13031413281600002,0.04005250274,0.3073534840350205,PAN,Carbon source utilisation
Galactose,3,XGBoost,shap,group_1209,5,0.0067984843,11.4,5,4,0.13031413281600002,0.04685098704,0.3595234532708153,PAN,Carbon source utilisation
Galactose,3,XGBoost,shap,Clusters_23,5,0.00545679018,16.4,5,5,0.13031413281600002,0.05230777722,0.4013975774512281,STR,Carbon source utilisation
Galactose,3,XGBoost,shap,ynfM,5,0.0052934502,13.4,5,6,0.13031413281600002,0.05760122742,0.44201826904938507,PAN,Carbon source utilisation
Galactose,3,XGBoost,shap,group_5576,5,0.00494523198,13.8,5,7,0.13031413281600002,0.0625464594,0.4799668159424726,PAN,Carbon source utilisation
Galactose,3,XGBoost,shap,Clusters_8,5,0.0048901878,29.2,5,8,0.13031413281600002,0.0674366472,0.5174929667468893,STR,Carbon source utilisation
Galactose,3,XGBoost,shap,Clusters_4,5,0.00436961478,18.6,5,9,0.13031413281600002,0.07180626198000001,0.551024362655956,STR,Carbon source utilisation
Galactose,3,XGBoost,shap,blaCTXM14,5,0.00375634096,23,5,10,0.13031413281600002,0.07556260294,0.5798496395375038,PAN,Carbon source utilisation
Gentamicin02ugml,3,XGBoost,shap,Clusters_2,5,0.0097580527,2.2,5,1,0.10577223834900001,0.0097580527,0.09225532949206283,STR,Antibiotics
Gentamicin02ugml,3,XGBoost,shap,Clusters_5,5,0.00853178588,3.6,5,2,0.10577223834900001,0.018289838580000002,0.1729171932587065,STR,Antibiotics
Gentamicin02ugml,3,XGBoost,shap,Clusters_3,5,0.00731773728,4.2,5,3,0.10577223834900001,0.025607575860000002,0.24210110573160712,STR,Antibiotics
Gentamicin02ugml,3,XGBoost,shap,Clusters_6,5,0.00694359916,5.2,5,4,0.10577223834900001,0.03255117502,0.3077478129241816,STR,Antibiotics
Gentamicin02ugml,3,XGBoost,shap,group_8765,5,0.0068043478,5,5,5,0.10577223834900001,0.03935552282,0.3720779992396944,PAN,Antibiotics
Gentamicin02ugml,3,XGBoost,shap,Clusters_4,5,0.006501263,5.2,5,6,0.10577223834900001,0.04585678582,0.43354273801688475,STR,Antibiotics
Gentamicin02ugml,3,XGBoost,shap,Clusters_8,5,0.00578424434,8.6,5,7,0.10577223834900001,0.051641030160000004,0.48822858404119446,STR,Antibiotics
Gentamicin02ugml,3,XGBoost,shap,group_3966,5,0.00537523234,8.2,5,8,0.10577223834900001,0.057016262500000005,0.5390475174768677,PAN,Antibiotics
Gentamicin02ugml,3,XGBoost,shap,Clusters_10,5,0.00425289072,10.6,5,9,0.10577223834900001,0.061269153220000004,0.5792555227756438,STR,Antibiotics
Gentamicin02ugml,3,XGBoost,shap,group_4393,5,0.00254038412,31.4,5,10,0.10577223834900001,0.06380953734,0.6032730169655455,PAN,Antibiotics
Gentamicin05ugml,3,XGBoost,shap,Clusters_2,5,0.0150094237,1.4,5,1,0.13471307958040005,0.0150094237,0.11141771642925,STR,Antibiotics
Gentamicin05ugml,3,XGBoost,shap,Clusters_6,5,0.0115477712,2,5,2,0.13471307958040005,0.026557194899999997,0.19713894881417224,STR,Antibiotics
Gentamicin05ugml,3,XGBoost,shap,Clusters_11,5,0.00982080736,5.2,5,3,0.13471307958040005,0.03637800226,0.2700406105577055,STR,Antibiotics
Gentamicin05ugml,3,XGBoost,shap,Clusters_4,5,0.00695492224,9,5,4,0.13471307958040005,0.0433329245,0.3216682792418672,STR,Antibiotics
Gentamicin05ugml,3,XGBoost,shap,Clusters_5,5,0.00580585526,9.4,5,5,0.13471307958040005,0.04913877976,0.3647662121084002,STR,Antibiotics
Gentamicin05ugml,3,XGBoost,shap,group_3966,5,0.00562573514,12.4,5,6,0.13471307958040005,0.0547645149,0.4065270801512276,PAN,Antibiotics
Gentamicin05ugml,3,XGBoost,shap,Clusters_3,5,0.0050739465800000005,9.6,5,7,0.13471307958040005,0.05983846148,0.4441919200895927,STR,Antibiotics
Gentamicin05ugml,3,XGBoost,shap,group_5746,5,0.0050564552399999995,21.6,5,8,0.13471307958040005,0.06489491672,0.481726918589736,PAN,Antibiotics
Gentamicin05ugml,3,XGBoost,shap,tnpA,5,0.00388579752,24.8,5,9,0.13471307958040005,0.06878071424,0.5105719092328372,PAN,Antibiotics
Gentamicin05ugml,3,XGBoost,shap,group_8457,5,0.00375919233,48,5,10,0.13471307958040005,0.07253990656999999,0.538477086233534,PAN,Antibiotics
Glucose,3,XGBoost,shap,Clusters_2,5,0.018299923200000002,1.8,5,1,0.26294370822400004,0.018299923200000002,0.06959635324078725,STR,Carbon source utilisation
Glucose,3,XGBoost,shap,Clusters_6,5,0.013361309,3.2,5,2,0.26294370822400004,0.0316612322,0.12041068567051623,STR,Carbon source utilisation
Glucose,3,XGBoost,shap,group_5544,5,0.0111894545,6.2,5,3,0.26294370822400004,0.0428506867,0.16296524830134282,PAN,Carbon source utilisation
Glucose,3,XGBoost,shap,group_7575,5,0.0107499388,7.2,5,4,0.26294370822400004,0.0536006255,0.20384829080731598,PAN,Carbon source utilisation
Glucose,3,XGBoost,shap,Clusters_8,5,0.0104196551,7.8,5,5,0.26294370822400004,0.06402028059999999,0.24347523290217513,STR,Carbon source utilisation
Glucose,3,XGBoost,shap,Clusters_4,5,0.0101697654,8,5,6,0.26294370822400004,0.074190046,0.28215182063530486,STR,Carbon source utilisation
Glucose,3,XGBoost,shap,Clusters_5,5,0.0100184056,8.2,5,7,0.26294370822400004,0.0842084516,0.32025277261345747,STR,Carbon source utilisation
Glucose,3,XGBoost,shap,Clusters_10,5,0.00971251734,11.8,5,8,0.26294370822400004,0.09392096894,0.3571904023654726,STR,Carbon source utilisation
Glucose,3,XGBoost,shap,group_8675,5,0.007887052319999999,12.8,5,9,0.26294370822400004,0.10180802126,0.38718561454708933,PAN,Carbon source utilisation
Glucose,3,XGBoost,shap,Clusters_3,5,0.00774634324,17.6,5,10,0.26294370822400004,0.1095543645,0.41664569667767576,STR,Carbon source utilisation
Glutamate,3,XGBoost,shap,group_306,5,0.0038208486999999998,17.6,5,1,0.04379630606599999,0.0038208486999999998,0.0872413462049076,PAN,Carbon source utilisation
Glutamate,3,XGBoost,shap,Clusters_4,5,0.003745846928,37.6,5,2,0.04379630606599999,0.007566695627999999,0.17277017875884712,STR,Carbon source utilisation
Glutamate,3,XGBoost,shap,blaOXA232,5,0.003360144724,35.4,5,3,0.04379630606599999,0.010926840351999999,0.24949228219232714,PAN,Carbon source utilisation
Glutamate,3,XGBoost,shap,Clusters_2,5,0.00305969228,21,5,4,0.04379630606599999,0.013986532631999999,0.3193541622191293,STR,Carbon source utilisation
Glutamate,3,XGBoost,shap,Clusters_17,5,0.00231641164,22.8,5,5,0.04379630606599999,0.016302944272,0.37224473332138674,STR,Carbon source utilisation
Glutamate,3,XGBoost,shap,X2430851...G.C.....GT,5,0.0022249815999999998,28.8,5,6,0.04379630606599999,0.018527925871999997,0.4230476845256962,SNP,Carbon source utilisation
Glutamate,3,XGBoost,shap,group_8680,5,0.00198881652,33.4,5,7,0.04379630606599999,0.020516742391999996,0.4684582841548726,PAN,Carbon source utilisation
Glutamate,3,XGBoost,shap,group_8526,5,0.00195996636,37.2,5,8,0.04379630606599999,0.022476708751999995,0.51321014877666,PAN,Carbon source utilisation
Glutamate,3,XGBoost,shap,Clusters_7,5,0.00193029806,56,5,9,0.04379630606599999,0.024407006811999993,0.5572845978201727,STR,Carbon source utilisation
Glutamate,3,XGBoost,shap,group_8492,5,0.0017103413019999999,51.2,5,10,0.04379630606599999,0.026117348113999992,0.5963367795138195,PAN,Carbon source utilisation
Glutamine,3,XGBoost,shap,blaOXA232,5,0.012685475600000001,2.8,5,1,0.13494635862499998,0.012685475600000001,0.09400383774156842,PAN,Carbon source utilisation
Glutamine,3,XGBoost,shap,Clusters_2,5,0.01192792298,8.8,5,2,0.13494635862499998,0.02461339858,0.18239394401443415,STR,Carbon source utilisation
Glutamine,3,XGBoost,shap,group_306,5,0.00927038474,6.2,5,3,0.13494635862499998,0.03388378332,0.251090756840346,PAN,Carbon source utilisation
Glutamine,3,XGBoost,shap,X3216658...A.G.....GT,5,0.00825460792,20.2,5,4,0.13494635862499998,0.04213839124,0.31226030601609356,SNP,Carbon source utilisation
Glutamine,3,XGBoost,shap,group_7450,5,0.0077884059,9.2,5,5,0.13494635862499998,0.04992679714000001,0.3699751341845443,PAN,Carbon source utilisation
Glutamine,3,XGBoost,shap,Clusters_6,5,0.006464048,15.4,5,6,0.13494635862499998,0.05639084514000001,0.4178760043218618,STR,Carbon source utilisation
Glutamine,3,XGBoost,shap,yuaX~~~vagC~~~yebA,5,0.00603887542,23,5,7,0.13494635862499998,0.062429720560000006,0.4626261960390116,PAN,Carbon source utilisation
Glutamine,3,XGBoost,shap,Clusters_5,5,0.0056948065,14.4,5,8,0.13494635862499998,0.06812452706000001,0.5048267159939457,STR,Carbon source utilisation
Glutamine,3,XGBoost,shap,blaCTXM14,5,0.00473165458,24.6,5,9,0.13494635862499998,0.07285618164,0.5398899413244542,PAN,Carbon source utilisation
Glutamine,3,XGBoost,shap,group_2346,5,0.00431667024,23.8,5,10,0.13494635862499998,0.07717285188,0.5718779866780567,PAN,Carbon source utilisation
Glycolicacid100ugml,3,XGBoost,shap,Clusters_5,5,0.0180879412,1.6,5,1,0.15615276869620007,0.0180879412,0.11583490546485689,STR,Chemical stress
Glycolicacid100ugml,3,XGBoost,shap,Clusters_2,5,0.010557488,2.8,5,2,0.15615276869620007,0.0286454292,0.18344490103618047,STR,Chemical stress
Glycolicacid100ugml,3,XGBoost,shap,Clusters_8,5,0.00839434256,5.4,5,3,0.15615276869620007,0.03703977176,0.23720214549677307,STR,Chemical stress
Glycolicacid100ugml,3,XGBoost,shap,Clusters_4,5,0.0074782445,6.2,5,4,0.15615276869620007,0.04451801626,0.2850927116547715,STR,Chemical stress
Glycolicacid100ugml,3,XGBoost,shap,Clusters_3,5,0.00647991562,5,5,5,0.15615276869620007,0.05099793188,0.32658999456627,STR,Chemical stress
Glycolicacid100ugml,3,XGBoost,shap,tnpA,5,0.00620120248,10.6,5,6,0.15615276869620007,0.05719913436,0.36630240268927056,PAN,Chemical stress
Glycolicacid100ugml,3,XGBoost,shap,Clusters_11,5,0.00410068048,15,5,7,0.15615276869620007,0.06129981484,0.392563099276585,STR,Chemical stress
Glycolicacid100ugml,3,XGBoost,shap,group_4958,5,0.0038572976,17.8,5,8,0.15615276869620007,0.06515711244,0.41726517553310327,PAN,Chemical stress
Glycolicacid100ugml,3,XGBoost,shap,Clusters_7,5,0.00351185152,13.6,5,9,0.15615276869620007,0.06866896396,0.43975502024941704,STR,Chemical stress
Glycolicacid100ugml,3,XGBoost,shap,tra5~~~orfB~~~tnp,5,0.00332600448,22,5,10,0.15615276869620007,0.07199496844,0.4610547032955169,PAN,Chemical stress
Glycolicacid300ugml,3,XGBoost,shap,Clusters_5,5,0.0100761219,2.2,5,1,0.11273208214660002,0.0100761219,0.08938113896358912,STR,Chemical stress
Glycolicacid300ugml,3,XGBoost,shap,Clusters_2,5,0.00954205654,1.8,5,2,0.11273208214660002,0.01961817844,0.17402480346710852,STR,Chemical stress
Glycolicacid300ugml,3,XGBoost,shap,Clusters_4,5,0.0069525462000000005,3.8,5,3,0.11273208214660002,0.02657072464,0.23569798529443173,STR,Chemical stress
Glycolicacid300ugml,3,XGBoost,shap,Clusters_3,5,0.00445761918,7.6,5,4,0.11273208214660002,0.031028343820000002,0.2752396942305195,STR,Chemical stress
Glycolicacid300ugml,3,XGBoost,shap,group_8562,5,0.00434419144,16,5,5,0.11273208214660002,0.035372535260000004,0.3137752322715068,PAN,Chemical stress
Glycolicacid300ugml,3,XGBoost,shap,Clusters_8,5,0.0040351076400000005,13.4,5,6,0.11273208214660002,0.039407642900000005,0.34956901486795194,STR,Chemical stress
Glycolicacid300ugml,3,XGBoost,shap,Clusters_10,5,0.00303918682,23.6,5,7,0.11273208214660002,0.04244682972,0.37652839290949075,STR,Chemical stress
Glycolicacid300ugml,3,XGBoost,shap,group_7974,5,0.00298022152,32.4,5,8,0.11273208214660002,0.04542705124,0.40296471399264466,PAN,Chemical stress
Glycolicacid300ugml,3,XGBoost,shap,arr~~~arr2,5,0.002957978134,39.2,5,9,0.11273208214660002,0.048385029374,0.429203723134278,PAN,Chemical stress
Glycolicacid300ugml,3,XGBoost,shap,yffA,5,0.00287758695,42,5,10,0.11273208214660002,0.051262616324,0.45472961510048776,PAN,Chemical stress
Highsalt,3,XGBoost,shap,Clusters_2,5,0.010727518660000001,1,5,1,0.10159227268640002,0.010727518660000001,0.10559384465306952,STR,Carbon source utilisation
Highsalt,3,XGBoost,shap,group_1205,5,0.00617351404,3.8,5,2,0.10159227268640002,0.0169010327,0.16636139986917048,PAN,Carbon source utilisation
Highsalt,3,XGBoost,shap,Clusters_4,5,0.00585337594,5.2,5,3,0.10159227268640002,0.022754408639999998,0.22397774986528174,STR,Carbon source utilisation
Highsalt,3,XGBoost,shap,Clusters_5,5,0.00574975774,7,5,4,0.10159227268640002,0.028504166379999998,0.2805741581152343,STR,Carbon source utilisation
Highsalt,3,XGBoost,shap,Clusters_7,5,0.00459021908,9.6,5,5,0.10159227268640002,0.03309438546,0.3257569161992996,STR,Carbon source utilisation
Highsalt,3,XGBoost,shap,Clusters_8,5,0.00440457516,10.6,5,6,0.10159227268640002,0.03749896062,0.3691123313655323,STR,Carbon source utilisation
Highsalt,3,XGBoost,shap,group_6414,5,0.004009517968,28.4,5,7,0.10159227268640002,0.041508478588,0.4085790925864056,PAN,Carbon source utilisation
Highsalt,3,XGBoost,shap,Clusters_3,5,0.00370787696,15.6,5,8,0.10159227268640002,0.045216355548,0.4450767204271141,STR,Carbon source utilisation
Highsalt,3,XGBoost,shap,Clusters_6,5,0.00355307442,14.4,5,9,0.10159227268640002,0.048769429968,0.4800505853289045,STR,Carbon source utilisation
Highsalt,3,XGBoost,shap,Clusters_11,5,0.0035511416428,35.4,5,10,0.10159227268640002,0.052320571610800004,0.515005425386099,STR,Carbon source utilisation
Imipenem0125ugml,3,XGBoost,shap,Clusters_3,5,0.00634515148,8.4,5,1,0.046234332734999994,0.00634515148,0.13723895435818925,STR,Antibiotics
Imipenem0125ugml,3,XGBoost,shap,Clusters_4,5,0.00533058366,4.8,5,2,0.046234332734999994,0.01167573514,0.2525338736242065,STR,Antibiotics
Imipenem0125ugml,3,XGBoost,shap,Clusters_6,5,0.0046753379599999995,5.4,5,3,0.046234332734999994,0.016351073100000002,0.35365651741356324,STR,Antibiotics
Imipenem0125ugml,3,XGBoost,shap,group_8662,5,0.00463190724,5.4,5,4,0.046234332734999994,0.020982980340000002,0.45383980039827876,PAN,Antibiotics
Imipenem0125ugml,3,XGBoost,shap,group_263,5,0.00297889428,11.8,5,5,0.046234332734999994,0.023961874620000004,0.5182701512605707,PAN,Antibiotics
Imipenem0125ugml,3,XGBoost,shap,Clusters_2,5,0.0029263834,10.2,5,6,0.046234332734999994,0.026888258020000003,0.5815647470055352,STR,Antibiotics
Imipenem0125ugml,3,XGBoost,shap,group_1244,5,0.00246945608,41.2,5,7,0.046234332734999994,0.029357714100000005,0.6349764852943542,PAN,Antibiotics
Imipenem0125ugml,3,XGBoost,shap,Clusters_5,5,0.002250872768,30.8,5,8,0.046234332734999994,0.031608586868000006,0.6836604963928006,STR,Antibiotics
Imipenem0125ugml,3,XGBoost,shap,Clusters_8,5,0.002041615546,31.6,5,9,0.046234332734999994,0.033650202414000005,0.7278184938208563,STR,Antibiotics
Imipenem0125ugml,3,XGBoost,shap,group_6760,5,0.0016939586,33,5,10,0.046234332734999994,0.03534416101400001,0.7644570370806718,PAN,Antibiotics
Imipenem025ugml,3,XGBoost,shap,blaOXA232,5,0.0351790684,1,5,1,0.10948007884020003,0.0351790684,0.32132848982825707,PAN,Antibiotics
Imipenem025ugml,3,XGBoost,shap,group_8795,5,0.0126818361,2.4,5,2,0.10948007884020003,0.047860904499999996,0.437165418649899,PAN,Antibiotics
Imipenem025ugml,3,XGBoost,shap,Clusters_6,5,0.011268842,2.6,5,3,0.10948007884020003,0.0591297465,0.5400959437223946,STR,Antibiotics
Imipenem025ugml,3,XGBoost,shap,group_11940,5,0.00564421924,8.4,5,4,0.10948007884020003,0.06477396574,0.5916507041846925,PAN,Antibiotics
Imipenem025ugml,3,XGBoost,shap,group_3687,5,0.00400804774,17.8,5,5,0.10948007884020003,0.06878201348,0.6282605402613567,PAN,Antibiotics
Imipenem025ugml,3,XGBoost,shap,Clusters_7,5,0.00355374226,23.4,5,6,0.10948007884020003,0.07233575574000001,0.6607207129032411,STR,Antibiotics
Imipenem025ugml,3,XGBoost,shap,ybjT~~~nmrA,5,0.00349509632,25.2,5,7,0.10948007884020003,0.07583085206000001,0.6926452087295689,PAN,Antibiotics
Imipenem025ugml,3,XGBoost,shap,Clusters_2,5,0.00323273026,22.8,5,8,0.10948007884020003,0.07906358232,0.7221732314917608,STR,Antibiotics
Imipenem025ugml,3,XGBoost,shap,copB,5,0.00317491062,35.6,5,9,0.10948007884020003,0.08223849294,0.7511731249302208,PAN,Antibiotics
Imipenem025ugml,3,XGBoost,shap,X2258234...T.C.....GT,5,0.00312807634,34.6,5,10,0.10948007884020003,0.08536656928,0.7797452302222331,SNP,Antibiotics
Imipenem05ugml,3,XGBoost,shap,blaOXA232,5,0.0442572406,1,5,1,0.122768579002,0.0442572406,0.3604932219609629,PAN,Antibiotics
Imipenem05ugml,3,XGBoost,shap,group_8795,5,0.0225143342,2,5,2,0.122768579002,0.0667715748,0.5438816295080864,PAN,Antibiotics
Imipenem05ugml,3,XGBoost,shap,Clusters_2,5,0.00859107648,7.8,5,3,0.122768579002,0.07536265128,0.613859441011957,STR,Antibiotics
Imipenem05ugml,3,XGBoost,shap,X4509359...C.T.....GT,5,0.00719346636,18.6,5,4,0.122768579002,0.08255611764,0.6724531497481541,SNP,Antibiotics
Imipenem05ugml,3,XGBoost,shap,Clusters_6,5,0.00487129146,34,5,5,0.122768579002,0.08742740909999999,0.7121317996079088,STR,Antibiotics
Imipenem05ugml,3,XGBoost,shap,X3573308...C.T.....GT,5,0.00471878756,17,5,6,0.122768579002,0.09214619665999998,0.7505682431862215,SNP,Antibiotics
Imipenem05ugml,3,XGBoost,shap,X598264...T.C.....GT,5,0.0043581914,17.4,5,7,0.122768579002,0.09650438805999999,0.7860674844043593,SNP,Antibiotics
Imipenem05ugml,3,XGBoost,shap,Clusters_3,5,0.004277099364,63.2,5,8,0.122768579002,0.10078148742399999,0.8209061980130777,STR,Antibiotics
Imipenem05ugml,3,XGBoost,shap,group_12397,5,0.0039469521,23.2,5,9,0.122768579002,0.10472843952399999,0.8530557279016309,PAN,Antibiotics
Imipenem05ugml,3,XGBoost,shap,X3586143...G.A.....GT,5,0.00265876246,43,5,10,0.122768579002,0.107387201984,0.8747124293281148,SNP,Antibiotics
Indole1ugml,3,XGBoost,shap,Clusters_2,5,0.00458896788,3.2,5,1,0.03727395487912,0.00458896788,0.12311459556363398,STR,Chemical stress
Indole1ugml,3,XGBoost,shap,Clusters_9,5,0.00426924848,5,5,2,0.03727395487912,0.00885821636,0.23765163607476938,STR,Chemical stress
Indole1ugml,3,XGBoost,shap,Clusters_4,5,0.0034752559599999996,11,5,3,0.03727395487912,0.01233347232,0.33088713982719675,STR,Chemical stress
Indole1ugml,3,XGBoost,shap,X2295254...C.T.....GT,5,0.0031888873,7.6,5,4,0.03727395487912,0.01552235962,0.4164398350091706,SNP,Chemical stress
Indole1ugml,3,XGBoost,shap,ltrA~~~araC,5,0.002889994964,38.4,5,5,0.03727395487912,0.018412354584,0.4939737316233693,PAN,Chemical stress
Indole1ugml,3,XGBoost,shap,tap~~~repA~~~tapA~~~repL,5,0.0023555048080000003,24.4,5,6,0.03727395487912,0.020767859392,0.5571681207253292,PAN,Chemical stress
Indole1ugml,3,XGBoost,shap,group_8631,5,0.001637287806,51.6,5,7,0.03727395487912,0.022405147198000002,0.6010939078147257,PAN,Chemical stress
Indole1ugml,3,XGBoost,shap,group_9185,5,0.00152532824,17.6,5,8,0.03727395487912,0.023930475438,0.6420160005989946,PAN,Chemical stress
Indole1ugml,3,XGBoost,shap,Clusters_3,5,0.0014489308596,59.2,5,9,0.03727395487912,0.0253794062976,0.680888475073434,STR,Chemical stress
Indole1ugml,3,XGBoost,shap,Clusters_36,5,0.001316612002,27.8,5,10,0.03727395487912,0.0266960182996,0.7162110483359115,STR,Chemical stress
Indole5ugml,3,XGBoost,shap,group_1035,5,0.00641963558,12,5,1,0.04507625193880001,0.00641963558,0.14241724420024837,PAN,Chemical stress
Indole5ugml,3,XGBoost,shap,msrE,5,0.0063598828,4,5,2,0.04507625193880001,0.01277951838,0.2835088950463482,PAN,Chemical stress
Indole5ugml,3,XGBoost,shap,Clusters_2,5,0.00575436498,6,5,3,0.04507625193880001,0.01853388336,0.4111673567084379,STR,Chemical stress
Indole5ugml,3,XGBoost,shap,Clusters_7,5,0.0043426287,39.8,5,4,0.04507625193880001,0.02287651206,0.5075069704344413,STR,Chemical stress
Indole5ugml,3,XGBoost,shap,group_10896,5,0.00415244866,15.6,5,5,0.04507625193880001,0.027028960720000002,0.5996275102175133,PAN,Chemical stress
Indole5ugml,3,XGBoost,shap,Clusters_3,5,0.003327146068,28.2,5,6,0.04507625193880001,0.030356106788000003,0.6734390168289606,STR,Chemical stress
Indole5ugml,3,XGBoost,shap,Clusters_6,5,0.00285282192,14.8,5,7,0.04507625193880001,0.033208928708000005,0.7367278174123204,STR,Chemical stress
